area_type_code,area_code,area_text,state,display_level,selectable,sort_sequence
F,CN4829700000000,Live Oak County,TX,0,T,6855
F,CN4829900000000,Llano County,TX,0,T,6856
F,CN4830100000000,Loving County,TX,0,T,6857
F,CN4830300000000,Lubbock County,TX,0,T,6858
F,CN4830500000000,Lynn County,TX,0,T,6859
F,CN4830700000000,McCulloch County,TX,0,T,6860
F,CN4830900000000,McLennan County,TX,0,T,6861
F,CN4831100000000,McMullen County,TX,0,T,6862
F,CN4831300000000,Madison County,TX,0,T,6863
F,CN4831500000000,Marion County,TX,0,T,6864
F,CN4831700000000,Martin County,TX,0,T,6865
F,CN4831900000000,Mason County,TX,0,T,6866
F,CN4832100000000,Matagorda County,TX,0,T,6867
F,CN4832300000000,Maverick County,TX,0,T,6868
F,CN4832500000000,Medina County,TX,0,T,6869
F,CN4832700000000,Menard County,TX,0,T,6870
F,CN4832900000000,Midland County,TX,0,T,6871
F,CN4833100000000,Milam County,TX,0,T,6872
F,CN4833300000000,Mills County,TX,0,T,6873
F,CN4833500000000,Mitchell County,TX,0,T,6874
F,CN4833700000000,Montague County,TX,0,T,6875
F,CN4833900000000,Montgomery County,TX,0,T,6876
F,CN4834100000000,Moore County,TX,0,T,6877
F,CN4834300000000,Morris County,TX,0,T,6878
F,CN4834500000000,Motley County,TX,0,T,6879
F,CN4834700000000,Nacogdoches County,TX,0,T,6880
F,CN4834900000000,Navarro County,TX,0,T,6881
F,CN4835100000000,Newton County,TX,0,T,6882
F,CN4835300000000,Nolan County,TX,0,T,6883
F,CN4835500000000,Nueces County,TX,0,T,6884
F,CN4835700000000,Ochiltree County,TX,0,T,6885
F,CN4835900000000,Oldham County,TX,0,T,6886
F,CN4836100000000,Orange County,TX,0,T,6887
F,CN4836300000000,Palo Pinto County,TX,0,T,6888
F,CN4836500000000,Panola County,TX,0,T,6889
F,CN4836700000000,Parker County,TX,0,T,6890
F,CN4836900000000,Parmer County,TX,0,T,6891
F,CN4837100000000,Pecos County,TX,0,T,6892
F,CN4837300000000,Polk County,TX,0,T,6893
F,CN4837500000000,Potter County,TX,0,T,6894
F,CN4837700000000,Presidio County,TX,0,T,6895
F,CN4837900000000,Rains County,TX,0,T,6896
F,CN4838100000000,Randall County,TX,0,T,6897
F,CN4838300000000,Reagan County,TX,0,T,6898
F,CN4838500000000,Real County,TX,0,T,6899
F,CN4838700000000,Red River County,TX,0,T,6900
F,CN4838900000000,Reeves County,TX,0,T,6901
F,CN4839100000000,Refugio County,TX,0,T,6902
F,CN4839300000000,Roberts County,TX,0,T,6903
F,CN4839500000000,Robertson County,TX,0,T,6904
F,CN4839700000000,Rockwall County,TX,0,T,6905
F,CN4839900000000,Runnels County,TX,0,T,6906
F,CN4840100000000,Rusk County,TX,0,T,6907
F,CN4840300000000,Sabine County,TX,0,T,6908
F,CN4840500000000,San Augustine County,TX,0,T,6909
F,CN4840700000000,San Jacinto County,TX,0,T,6910
F,CN4840900000000,San Patricio County,TX,0,T,6911
F,CN4841100000000,San Saba County,TX,0,T,6912
F,CN4841300000000,Schleicher County,TX,0,T,6913
F,CN4841500000000,Scurry County,TX,0,T,6914
F,CN4841700000000,Shackelford County,TX,0,T,6915
F,CN4841900000000,Shelby County,TX,0,T,6916
F,CN4842100000000,Sherman County,TX,0,T,6917
F,CN4842300000000,Smith County,TX,0,T,6918
F,CN4842500000000,Somervell County,TX,0,T,6919
F,CN4842700000000,Starr County,TX,0,T,6920
F,CN4842900000000,Stephens County,TX,0,T,6921
F,CN4843100000000,Sterling County,TX,0,T,6922
F,CN4843300000000,Stonewall County,TX,0,T,6923
F,CN4843500000000,Sutton County,TX,0,T,6924
F,CN4843700000000,Swisher County,TX,0,T,6925
F,CN4843900000000,Tarrant County,TX,0,T,6926
F,CN4844100000000,Taylor County,TX,0,T,6927
F,CN4844300000000,Terrell County,TX,0,T,6928
F,CN4844500000000,Terry County,TX,0,T,6929
F,CN4844700000000,Throckmorton County,TX,0,T,6930
F,CN4844900000000,Titus County,TX,0,T,6931
F,CN4845100000000,Tom Green County,TX,0,T,6932
F,CN4845300000000,Travis County,TX,0,T,6933
F,CN4845500000000,Trinity County,TX,0,T,6934
F,CN4845700000000,Tyler County,TX,0,T,6935
F,CN4845900000000,Upshur County,TX,0,T,6936
F,CN4846100000000,Upton County,TX,0,T,6937
F,CN4846300000000,Uvalde County,TX,0,T,6938
F,CN4846500000000,Val Verde County,TX,0,T,6939
F,CN4846700000000,Van Zandt County,TX,0,T,6940
F,CN4846900000000,Victoria County,TX,0,T,6941
F,CN4847100000000,Walker County,TX,0,T,6942
F,CN4847300000000,Waller County,TX,0,T,6943
F,CN4847500000000,Ward County,TX,0,T,6944
F,CN4847700000000,Washington County,TX,0,T,6945
F,CN4847900000000,Webb County,TX,0,T,6946
F,CN4848100000000,Wharton County,TX,0,T,6947
F,CN4848300000000,Wheeler County,TX,0,T,6948
F,CN4848500000000,Wichita County,TX,0,T,6949
F,CN4848700000000,Wilbarger County,TX,0,T,6950
F,CN4848900000000,Willacy County,TX,0,T,6951
F,CN4849100000000,Williamson County,TX,0,T,6952
F,CN4849300000000,Wilson County,TX,0,T,6953
F,CN4849500000000,Winkler County,TX,0,T,6954
F,CN4849700000000,Wise County,TX,0,T,6955
F,CN4849900000000,Wood County,TX,0,T,6956
F,CN4850100000000,Yoakum County,TX,0,T,6957
F,CN4850300000000,Young County,TX,0,T,6958
F,CN4850500000000,Zapata County,TX,0,T,6959
F,CN4850700000000,Zavala County,TX,0,T,6960
F,CN4900100000000,Beaver County,UT,0,T,7173
F,CN4900300000000,Box Elder County,UT,0,T,7174
F,CN4900500000000,Cache County,UT,0,T,7175
F,CN4900700000000,Carbon County,UT,0,T,7176
F,CN4900900000000,Daggett County,UT,0,T,7177
F,CN4901100000000,Davis County,UT,0,T,7178
F,CN4901300000000,Duchesne County,UT,0,T,7179
F,CN4901500000000,Emery County,UT,0,T,7180
F,CN4901700000000,Garfield County,UT,0,T,7181
F,CN4901900000000,Grand County,UT,0,T,7182
F,CN4902100000000,Iron County,UT,0,T,7183
F,CN4902300000000,Juab County,UT,0,T,7184
F,CN4902500000000,Kane County,UT,0,T,7185
F,CN4902700000000,Millard County,UT,0,T,7186
F,CN4902900000000,Morgan County,UT,0,T,7187
F,CN4903100000000,Piute County,UT,0,T,7188
F,CN4903300000000,Rich County,UT,0,T,7189
F,CN4903500000000,Salt Lake County,UT,0,T,7190
F,CN4903700000000,San Juan County,UT,0,T,7191
F,CN4903900000000,Sanpete County,UT,0,T,7192
F,CN4904100000000,Sevier County,UT,0,T,7193
F,CN4904300000000,Summit County,UT,0,T,7194
F,CN4904500000000,Tooele County,UT,0,T,7195
F,CN4904700000000,Uintah County,UT,0,T,7196
F,CN4904900000000,Utah County,UT,0,T,7197
F,CN4905100000000,Wasatch County,UT,0,T,7198
F,CN4905300000000,Washington County,UT,0,T,7199
F,CN4905500000000,Wayne County,UT,0,T,7200
F,CN4905700000000,Weber County,UT,0,T,7201
F,CN5000100000000,Addison County,VT,0,T,7241
F,CN5000300000000,Bennington County,VT,0,T,7242
F,CN5000500000000,Caledonia County,VT,0,T,7243
F,CN5000700000000,Chittenden County,VT,0,T,7244
F,CN5000900000000,Essex County,VT,0,T,7245
F,CN5001100000000,Franklin County,VT,0,T,7246
F,CN5001300000000,Grand Isle County,VT,0,T,7247
F,CN5001500000000,Lamoille County,VT,0,T,7248
F,CN5001700000000,Orange County,VT,0,T,7249
F,CN5001900000000,Orleans County,VT,0,T,7250
F,CN5002100000000,Rutland County,VT,0,T,7251
F,CN5002300000000,Washington County,VT,0,T,7252
F,CN5002500000000,Windham County,VT,0,T,7253
F,CN5002700000000,Windsor County,VT,0,T,7254
F,CN5100100000000,Accomack County,VA,0,T,7538
F,CN5100300000000,Albemarle County,VA,0,T,7539
F,CN5100500000000,Alleghany County,VA,0,T,7540
F,CN5100700000000,Amelia County,VA,0,T,7541
F,CN5100900000000,Amherst County,VA,0,T,7542
F,CN5101100000000,Appomattox County,VA,0,T,7543
F,CN5101300000000,Arlington County,VA,0,T,7544
F,CN5101500000000,Augusta County,VA,0,T,7545
F,CN5101700000000,Bath County,VA,0,T,7546
F,CN5101900000000,Bedford County,VA,0,T,7547
F,CN5102100000000,Bland County,VA,0,T,7548
F,CN5102300000000,Botetourt County,VA,0,T,7549
F,CN5102500000000,Brunswick County,VA,0,T,7550
F,CN5102700000000,Buchanan County,VA,0,T,7551
F,CN5102900000000,Buckingham County,VA,0,T,7552
F,CN5103100000000,Campbell County,VA,0,T,7553
F,CN5103300000000,Caroline County,VA,0,T,7554
F,CN5103500000000,Carroll County,VA,0,T,7555
F,CN5103600000000,Charles City County,VA,0,T,7556
F,CN5103700000000,Charlotte County,VA,0,T,7557
F,CN5104100000000,Chesterfield County,VA,0,T,7558
F,CN5104300000000,Clarke County,VA,0,T,7559
F,CN5104500000000,Craig County,VA,0,T,7560
F,CN5104700000000,Culpeper County,VA,0,T,7561
F,CN5104900000000,Cumberland County,VA,0,T,7562
F,CN5105100000000,Dickenson County,VA,0,T,7563
F,CN5105300000000,Dinwiddie County,VA,0,T,7564
F,CN5105700000000,Essex County,VA,0,T,7565
F,CN5105900000000,Fairfax County,VA,0,T,7566
F,CN5106100000000,Fauquier County,VA,0,T,7567
F,CN5106300000000,Floyd County,VA,0,T,7568
F,CN5106500000000,Fluvanna County,VA,0,T,7569
F,CN5106700000000,Franklin County,VA,0,T,7570
F,CN5106900000000,Frederick County,VA,0,T,7571
F,CN5107100000000,Giles County,VA,0,T,7572
F,CN5107300000000,Gloucester County,VA,0,T,7573
F,CN5107500000000,Goochland County,VA,0,T,7574
F,CN5107700000000,Grayson County,VA,0,T,7575
F,CN5107900000000,Greene County,VA,0,T,7576
F,CN5108100000000,Greensville County,VA,0,T,7577
F,CN5108300000000,Halifax County,VA,0,T,7578
F,CN5108500000000,Hanover County,VA,0,T,7579
F,CN5108700000000,Henrico County,VA,0,T,7580
F,CN5108900000000,Henry County,VA,0,T,7581
F,CN5109100000000,Highland County,VA,0,T,7582
F,CN5109300000000,Isle of Wight County,VA,0,T,7583
F,CN5109500000000,James City County,VA,0,T,7584
F,CN5109700000000,King and Queen County,VA,0,T,7585
F,CN5109900000000,King George County,VA,0,T,7586
F,CN5110100000000,King William County,VA,0,T,7587
F,CN5110300000000,Lancaster County,VA,0,T,7588
F,CN5110500000000,Lee County,VA,0,T,7589
F,CN5110700000000,Loudoun County,VA,0,T,7590
F,CN5110900000000,Louisa County,VA,0,T,7591
F,CN5111100000000,Lunenburg County,VA,0,T,7592
F,CN5111300000000,Madison County,VA,0,T,7593
F,CN5111500000000,Mathews County,VA,0,T,7594
F,CN5111700000000,Mecklenburg County,VA,0,T,7595
F,CN5111900000000,Middlesex County,VA,0,T,7596
F,CN5112100000000,Montgomery County,VA,0,T,7597
F,CN5112500000000,Nelson County,VA,0,T,7598
F,CN5112700000000,New Kent County,VA,0,T,7599
F,CN5113100000000,Northampton County,VA,0,T,7600
F,CN5113300000000,Northumberland County,VA,0,T,7601
F,CN5113500000000,Nottoway County,VA,0,T,7602
F,CN5113700000000,Orange County,VA,0,T,7603
F,CN5113900000000,Page County,VA,0,T,7604
F,CN5114100000000,Patrick County,VA,0,T,7605
F,CN5114300000000,Pittsylvania County,VA,0,T,7606
F,CN5114500000000,Powhatan County,VA,0,T,7607
F,CN5114700000000,Prince Edward County,VA,0,T,7608
F,CN5114900000000,Prince George County,VA,0,T,7609
F,CN5115300000000,Prince William County,VA,0,T,7610
F,CN5115500000000,Pulaski County,VA,0,T,7611
F,CN5115700000000,Rappahannock County,VA,0,T,7612
F,CN5115900000000,Richmond County,VA,0,T,7613
F,CN5116100000000,Roanoke County,VA,0,T,7614
F,CN5116300000000,Rockbridge County,VA,0,T,7615
F,CN5116500000000,Rockingham County,VA,0,T,7616
F,CN5116700000000,Russell County,VA,0,T,7617
F,CN5116900000000,Scott County,VA,0,T,7618
F,CN5117100000000,Shenandoah County,VA,0,T,7619
F,CN5117300000000,Smyth County,VA,0,T,7620
F,CN5117500000000,Southampton County,VA,0,T,7621
F,CN5117700000000,Spotsylvania County,VA,0,T,7622
F,CN5117900000000,Stafford County,VA,0,T,7623
F,CN5118100000000,Surry County,VA,0,T,7624
F,CN5118300000000,Sussex County,VA,0,T,7625
F,CN5118500000000,Tazewell County,VA,0,T,7626
F,CN5118700000000,Warren County,VA,0,T,7627
F,CN5119100000000,Washington County,VA,0,T,7628
F,CN5119300000000,Westmoreland County,VA,0,T,7629
F,CN5119500000000,Wise County,VA,0,T,7630
F,CN5119700000000,Wythe County,VA,0,T,7631
F,CN5119900000000,York County,VA,0,T,7632
F,CN5151000000000,Alexandria city,VA,0,T,7633
F,CN5152000000000,Bristol city,VA,0,T,7634
F,CN5153000000000,Buena Vista city,VA,0,T,7635
F,CN5154000000000,Charlottesville city,VA,0,T,7636
F,CN5155000000000,Chesapeake city,VA,0,T,7637
F,CN5157000000000,Colonial Heights city,VA,0,T,7638
F,CN5158000000000,Covington city,VA,0,T,7639
F,CN5159000000000,Danville city,VA,0,T,7640
F,CN5159500000000,Emporia city,VA,0,T,7641
F,CN5160000000000,Fairfax city,VA,0,T,7642
F,CN5161000000000,Falls Church city,VA,0,T,7643
F,CN5162000000000,Franklin city,VA,0,T,7644
F,CN5163000000000,Fredericksburg city,VA,0,T,7645
F,CN5164000000000,Galax city,VA,0,T,7646
F,CN5165000000000,Hampton city,VA,0,T,7647
F,CN5166000000000,Harrisonburg city,VA,0,T,7648
F,CN5167000000000,Hopewell city,VA,0,T,7649
F,CN5167800000000,Lexington city,VA,0,T,7650
F,CN5168000000000,Lynchburg city,VA,0,T,7651
F,CN5168300000000,Manassas city,VA,0,T,7652
F,CN5168500000000,Manassas Park city,VA,0,T,7653
F,CN5169000000000,Martinsville city,VA,0,T,7654
F,CN5170000000000,Newport News city,VA,0,T,7655
F,CN5171000000000,Norfolk city,VA,0,T,7656
F,CN5172000000000,Norton city,VA,0,T,7657
F,CN5173000000000,Petersburg city,VA,0,T,7658
F,CN5173500000000,Poquoson city,VA,0,T,7659
F,CN5174000000000,Portsmouth city,VA,0,T,7660
F,CN5175000000000,Radford city,VA,0,T,7661
F,CN5176000000000,Richmond city,VA,0,T,7662
F,CN5177000000000,Roanoke city,VA,0,T,7663
F,CN5177500000000,Salem city,VA,0,T,7664
F,CN5179000000000,Staunton city,VA,0,T,7665
F,CN5180000000000,Suffolk city,VA,0,T,7666
F,CN5181000000000,Virginia Beach city,VA,0,T,7667
F,CN5182000000000,Waynesboro city,VA,0,T,7668
F,CN5183000000000,Williamsburg city,VA,0,T,7669
F,CN5184000000000,Winchester city,VA,0,T,7670
F,CN5300100000000,Adams County,WA,0,T,7749
F,CN5300300000000,Asotin County,WA,0,T,7750
F,CN5300500000000,Benton County,WA,0,T,7751
F,CN5300700000000,Chelan County,WA,0,T,7752
F,CN5300900000000,Clallam County,WA,0,T,7753
F,CN5301100000000,Clark County,WA,0,T,7754
F,CN5301300000000,Columbia County,WA,0,T,7755
F,CN5301500000000,Cowlitz County,WA,0,T,7756
F,CN5301700000000,Douglas County,WA,0,T,7757
F,CN5301900000000,Ferry County,WA,0,T,7758
F,CN5302100000000,Franklin County,WA,0,T,7759
F,CN5302300000000,Garfield County,WA,0,T,7760
F,CN5302500000000,Grant County,WA,0,T,7761
F,CN5302700000000,Grays Harbor County,WA,0,T,7762
F,CN5302900000000,Island County,WA,0,T,7763
F,CN5303100000000,Jefferson County,WA,0,T,7764
F,CN5303300000000,King County,WA,0,T,7765
F,CN5303500000000,Kitsap County,WA,0,T,7766
F,CN5303700000000,Kittitas County,WA,0,T,7767
F,CN5303900000000,Klickitat County,WA,0,T,7768
F,CN5304100000000,Lewis County,WA,0,T,7769
F,CN5304300000000,Lincoln County,WA,0,T,7770
F,CN5304500000000,Mason County,WA,0,T,7771
F,CN5304700000000,Okanogan County,WA,0,T,7772
F,CN5304900000000,Pacific County,WA,0,T,7773
F,CN5305100000000,Pend Oreille County,WA,0,T,7774
F,CN5305300000000,Pierce County,WA,0,T,7775
F,CN5305500000000,San Juan County,WA,0,T,7776
F,CN5305700000000,Skagit County,WA,0,T,7777
F,CN5305900000000,Skamania County,WA,0,T,7778
F,CN5306100000000,Snohomish County,WA,0,T,7779
F,CN5306300000000,Spokane County,WA,0,T,7780
F,CN5306500000000,Stevens County,WA,0,T,7781
F,CN5306700000000,Thurston County,WA,0,T,7782
F,CN5306900000000,Wahkiakum County,WA,0,T,7783
F,CN5307100000000,Walla Walla County,WA,0,T,7784
F,CN5307300000000,Whatcom County,WA,0,T,7785
F,CN5307500000000,Whitman County,WA,0,T,7786
F,CN5307700000000,Yakima County,WA,0,T,7787
F,CN5400100000000,Barbour County,WV,0,T,7850
F,CN5400300000000,Berkeley County,WV,0,T,7851
F,CN5400500000000,Boone County,WV,0,T,7852
F,CN5400700000000,Braxton County,WV,0,T,7853
F,CN5400900000000,Brooke County,WV,0,T,7854
F,CN5401100000000,Cabell County,WV,0,T,7855
F,CN5401300000000,Calhoun County,WV,0,T,7856
F,CN5401500000000,Clay County,WV,0,T,7857
F,CN5401700000000,Doddridge County,WV,0,T,7858
F,CN5401900000000,Fayette County,WV,0,T,7859
F,CN5402100000000,Gilmer County,WV,0,T,7860
F,CN5402300000000,Grant County,WV,0,T,7861
F,CN5402500000000,Greenbrier County,WV,0,T,7862
F,CN5402700000000,Hampshire County,WV,0,T,7863
F,CN5402900000000,Hancock County,WV,0,T,7864
F,CN5403100000000,Hardy County,WV,0,T,7865
F,CN5403300000000,Harrison County,WV,0,T,7866
F,CN5403500000000,Jackson County,WV,0,T,7867
F,CN5403700000000,Jefferson County,WV,0,T,7868
F,CN5403900000000,Kanawha County,WV,0,T,7869
F,CN5404100000000,Lewis County,WV,0,T,7870
F,CN5404300000000,Lincoln County,WV,0,T,7871
F,CN5404500000000,Logan County,WV,0,T,7872
F,CN5404700000000,McDowell County,WV,0,T,7873
F,CN5404900000000,Marion County,WV,0,T,7874
F,CN5405100000000,Marshall County,WV,0,T,7875
F,CN5405300000000,Mason County,WV,0,T,7876
F,CN5405500000000,Mercer County,WV,0,T,7877
F,CN5405700000000,Mineral County,WV,0,T,7878
F,CN5405900000000,Mingo County,WV,0,T,7879
F,CN5406100000000,Monongalia County,WV,0,T,7880
F,CN5406300000000,Monroe County,WV,0,T,7881
F,CN5406500000000,Morgan County,WV,0,T,7882
F,CN5406700000000,Nicholas County,WV,0,T,7883
F,CN5406900000000,Ohio County,WV,0,T,7884
F,CN5407100000000,Pendleton County,WV,0,T,7885
F,CN5407300000000,Pleasants County,WV,0,T,7886
F,CN5407500000000,Pocahontas County,WV,0,T,7887
F,CN5407700000000,Preston County,WV,0,T,7888
F,CN5407900000000,Putnam County,WV,0,T,7889
F,CN5408100000000,Raleigh County,WV,0,T,7890
F,CN5408300000000,Randolph County,WV,0,T,7891
F,CN5408500000000,Ritchie County,WV,0,T,7892
F,CN5408700000000,Roane County,WV,0,T,7893
F,CN5408900000000,Summers County,WV,0,T,7894
F,CN5409100000000,Taylor County,WV,0,T,7895
F,CN5409300000000,Tucker County,WV,0,T,7896
F,CN5409500000000,Tyler County,WV,0,T,7897
F,CN5409700000000,Upshur County,WV,0,T,7898
F,CN5409900000000,Wayne County,WV,0,T,7899
F,CN5410100000000,Webster County,WV,0,T,7900
F,CN5410300000000,Wetzel County,WV,0,T,7901
F,CN5410500000000,Wirt County,WV,0,T,7902
F,CN5410700000000,Wood County,WV,0,T,7903
F,CN5410900000000,Wyoming County,WV,0,T,7904
F,CN5500100000000,Adams County,WI,0,T,7954
F,CN5500300000000,Ashland County,WI,0,T,7955
F,CN5500500000000,Barron County,WI,0,T,7956
F,CN5500700000000,Bayfield County,WI,0,T,7957
F,CN5500900000000,Brown County,WI,0,T,7958
F,CN5501100000000,Buffalo County,WI,0,T,7959
F,CN5501300000000,Burnett County,WI,0,T,7960
F,CN5501500000000,Calumet County,WI,0,T,7961
F,CN5501700000000,Chippewa County,WI,0,T,7962
F,CN5501900000000,Clark County,WI,0,T,7963
F,CN5502100000000,Columbia County,WI,0,T,7964
F,CN5502300000000,Crawford County,WI,0,T,7965
F,CN5502500000000,Dane County,WI,0,T,7966
F,CN5502700000000,Dodge County,WI,0,T,7967
F,CN5502900000000,Door County,WI,0,T,7968
F,CN5503100000000,Douglas County,WI,0,T,7969
F,CN5503300000000,Dunn County,WI,0,T,7970
F,CN5503500000000,Eau Claire County,WI,0,T,7971
F,CN5503700000000,Florence County,WI,0,T,7972
F,CN5503900000000,Fond du Lac County,WI,0,T,7973
F,CN5504100000000,Forest County,WI,0,T,7974
F,CN5504300000000,Grant County,WI,0,T,7975
F,CN5504500000000,Green County,WI,0,T,7976
F,CN5504700000000,Green Lake County,WI,0,T,7977
F,CN5504900000000,Iowa County,WI,0,T,7978
F,CN5505100000000,Iron County,WI,0,T,7979
F,CN5505300000000,Jackson County,WI,0,T,7980
F,CN5505500000000,Jefferson County,WI,0,T,7981
F,CN5505700000000,Juneau County,WI,0,T,7982
F,CN5505900000000,Kenosha County,WI,0,T,7983
F,CN5506100000000,Kewaunee County,WI,0,T,7984
F,CN5506300000000,La Crosse County,WI,0,T,7985
F,CN5506500000000,Lafayette County,WI,0,T,7986
F,CN5506700000000,Langlade County,WI,0,T,7987
F,CN5506900000000,Lincoln County,WI,0,T,7988
F,CN5507100000000,Manitowoc County,WI,0,T,7989
F,CN5507300000000,Marathon County,WI,0,T,7990
F,CN5507500000000,Marinette County,WI,0,T,7991
F,CN5507700000000,Marquette County,WI,0,T,7992
F,CN5507800000000,Menominee County,WI,0,T,7993
F,CN5507900000000,Milwaukee County,WI,0,T,7994
F,CN5508100000000,Monroe County,WI,0,T,7995
F,CN5508300000000,Oconto County,WI,0,T,7996
F,CN5508500000000,Oneida County,WI,0,T,7997
F,CN5508700000000,Outagamie County,WI,0,T,7998
F,CN5508900000000,Ozaukee County,WI,0,T,7999
F,CN5509100000000,Pepin County,WI,0,T,8000
F,CN5509300000000,Pierce County,WI,0,T,8001
F,CN5509500000000,Polk County,WI,0,T,8002
F,CN5509700000000,Portage County,WI,0,T,8003
F,CN5509900000000,Price County,WI,0,T,8004
F,CN5510100000000,Racine County,WI,0,T,8005
F,CN5510300000000,Richland County,WI,0,T,8006
F,CN5510500000000,Rock County,WI,0,T,8007
F,CN5510700000000,Rusk County,WI,0,T,8008
F,CN5510900000000,St. Croix County,WI,0,T,8009
F,CN5511100000000,Sauk County,WI,0,T,8010
F,CN5511300000000,Sawyer County,WI,0,T,8011
F,CN5511500000000,Shawano County,WI,0,T,8012
F,CN5511700000000,Sheboygan County,WI,0,T,8013
F,CN5511900000000,Taylor County,WI,0,T,8014
F,CN5512100000000,Trempealeau County,WI,0,T,8015
F,CN5512300000000,Vernon County,WI,0,T,8016
F,CN5512500000000,Vilas County,WI,0,T,8017
F,CN5512700000000,Walworth County,WI,0,T,8018
F,CN5512900000000,Washburn County,WI,0,T,8019
F,CN5513100000000,Washington County,WI,0,T,8020
F,CN5513300000000,Waukesha County,WI,0,T,8021
F,CN5513500000000,Waupaca County,WI,0,T,8022
F,CN5513700000000,Waushara County,WI,0,T,8023
F,CN5513900000000,Winnebago County,WI,0,T,8024
F,CN5514100000000,Wood County,WI,0,T,8025
F,CN5600100000000,Albany County,WY,0,T,8081
F,CN5600300000000,Big Horn County,WY,0,T,8082
F,CN5600500000000,Campbell County,WY,0,T,8083
F,CN5600700000000,Carbon County,WY,0,T,8084
F,CN5600900000000,Converse County,WY,0,T,8085
F,CN5601100000000,Crook County,WY,0,T,8086
F,CN5601300000000,Fremont County,WY,0,T,8087
F,CN5601500000000,Goshen County,WY,0,T,8088
F,CN5601700000000,Hot Springs County,WY,0,T,8089
F,CN5601900000000,Johnson County,WY,0,T,8090
F,CN5602100000000,Laramie County,WY,0,T,8091
F,CN5602300000000,Lincoln County,WY,0,T,8092
F,CN5602500000000,Natrona County,WY,0,T,8093
F,CN5602700000000,Niobrara County,WY,0,T,8094
F,CN5602900000000,Park County,WY,0,T,8095
F,CN5603100000000,Platte County,WY,0,T,8096
F,CN5603300000000,Sheridan County,WY,0,T,8097
F,CN5603500000000,Sublette County,WY,0,T,8098
F,CN5603700000000,Sweetwater County,WY,0,T,8099
F,CN5603900000000,Teton County,WY,0,T,8100
F,CN5604100000000,Uinta County,WY,0,T,8101
F,CN5604300000000,Washakie County,WY,0,T,8102
F,CN5604500000000,Weston County,WY,0,T,8103
